radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,452,2,6814,175109645,-1,108.1709,11.1397,2003,49,1,1697892262,1698133139,0
LTE,452,2,6814,175111693,-1,108.1791,11.1492,2292,11,1,1697892307,1698133140,0
LTE,452,2,6814,174203660,-1,108.1684,11.1363,1000,5,1,1697892322,1698133138,0
LTE,452,2,6814,174219787,-1,108.1972,11.1626,3551,39,1,1697892362,1698133144,0
LTE,452,4,38504,217601025,-1,109.074,11.753,1000,21,1,1697900077,1698133142,0
LTE,452,2,6814,175110412,-1,108.1978,11.1629,1000,31,1,1697892483,1698133141,0
LTE,452,2,6814,175131147,-1,108.2098,11.172,1000,6,1,1697892582,1698133142,0
LTE,452,2,6814,174149388,-1,108.2166,11.1777,1000,24,1,1697892603,1698133145,0
LTE,452,2,6814,174149387,-1,108.2309,11.19,1471,57,1,1697892653,1698133146,0
LTE,452,2,6813,175160333,-1,108.2441,11.2016,1000,21,1,1697892773,1698133149,0
GSM,452,5,670,63753,-1,109.1039,11.807,2011,55,1,1697900399,1698133147,0
LTE,452,4,38504,217615620,-1,109.1027,11.8031,1000,13,1,1697900460,1698133147,0
GSM,452,5,670,63752,-1,109.1074,11.8125,1000,14,1,1697900521,1698133147,0
GSM,452,5,670,63751,-1,109.1083,11.8485,1000,17,1,1697900726,1698133148,0
GSM,452,5,670,64592,-1,109.1066,11.8542,1296,45,1,1697900738,1698133148,0
GSM,452,5,670,61232,-1,109.1108,11.8571,7704,20,1,1697900738,1698133154,0
GSM,452,5,670,61233,-1,109.1306,11.8931,5547,35,1,1697900763,1698133155,0
LTE,452,2,6813,175155982,-1,108.2552,11.2115,1036,33,1,1697892822,1698133150,0
LTE,452,2,6813,174203147,-1,108.2609,11.2166,1083,13,1,1697892862,1698133150,0
LTE,452,2,6813,175106573,-1,108.2719,11.2263,1058,39,1,1697892943,1698133151,0
LTE,452,2,6813,175106571,-1,108.2983,11.2427,2594,90,1,1697893033,1698133158,0
GSM,452,5,670,64591,-1,109.1277,11.9091,1000,14,1,1697901160,1698133154,0
GSM,452,5,670,31023,-1,109.1338,11.9127,1406,10,1,1697901201,1698133154,0
GSM,452,5,230,64433,-1,109.1335,11.9127,1441,8,1,1697901201,1698133154,0
GSM,452,5,230,64431,-1,109.1305,11.9114,1000,6,1,1697901201,1698133154,0
LTE,452,4,37938,202350338,-1,109.139,11.9156,1000,1,1,1697901300,1697901300,0
GSM,452,5,230,64382,-1,109.1669,11.9248,1000,18,1,1697901502,1698133155,0
GSM,452,5,230,64502,-1,109.175,11.933,1000,3,1,1697901592,1698133155,0
GSM,452,5,670,60772,-1,109.1986,11.9811,1730,45,1,1697901856,1698133156,0
GSM,452,5,670,60771,-1,109.2078,11.9902,5117,56,1,1697901868,1698133157,0
GSM,452,5,670,60773,-1,109.1927,11.9777,1081,11,1,1697901868,1698133155,0
GSM,452,5,670,64462,-1,109.2139,12.0173,2682,36,1,1697902261,1698133157,0
GSM,452,5,670,64461,-1,109.2151,12.0209,1000,7,1,1697902424,1698133156,0
GSM,452,5,670,64463,-1,109.2046,12.0441,2917,62,1,1697902424,1698133160,0
LTE,452,4,37938,202352129,-1,109.2096,12.0362,1000,2,1,1697902555,1698133157,0
LTE,452,4,37935,202275615,-1,109.21,12.0356,1000,1,1,1697902575,1697902575,0
GSM,452,5,670,60811,-1,109.2065,12.0422,1000,16,1,1697902575,1698133157,0
LTE,452,2,6813,175160587,-1,108.3233,11.2483,1000,9,1,1697893253,1698133158,0
LTE,452,2,6813,175191566,-1,108.3366,11.2499,1266,45,1,1697893272,1698133159,0
LTE,452,2,6813,175191564,-1,108.3537,11.2519,1000,26,1,1697893393,1698133164,0
GSM,452,5,670,60813,-1,109.1955,12.0672,1000,12,1,1697903155,1698133160,0
GSM,452,4,31451,3244,-1,109.1882,12.0902,1000,7,1,1697903308,1698133161,0
LTE,452,2,6813,175174413,-1,108.3893,11.2562,1000,1,1,1697893590,1697893590,0
LTE,452,2,6813,175159563,-1,108.4103,11.2583,1000,11,1,1697893662,1698133166,0
LTE,452,2,6813,175159307,-1,108.407,11.258,1000,5,1,1697893672,1698133165,0
LTE,452,2,6813,175107851,-1,108.4133,11.2586,1000,14,1,1697893683,1698133166,0
GSM,452,4,31930,54022,-1,108.4151,11.2587,1000,14,1,1697893702,1698133166,0
LTE,452,2,6813,174202123,-1,108.4307,11.2603,1000,2,1,1697893793,1698133166,0
LTE,452,2,6813,175174667,-1,108.4592,11.2639,1000,10,1,1697893912,1698133166,0
LTE,452,2,6813,175174411,-1,108.4623,11.2644,1000,4,1,1697893932,1698133167,0
LTE,452,2,6813,175106829,-1,108.4641,11.2647,1000,3,1,1697893943,1698133167,0
LTE,452,2,6813,174234379,-1,108.4704,11.2649,1000,3,1,1697893980,1698133167,0
LTE,452,2,6813,175106828,-1,108.4832,11.2644,1000,17,1,1697894017,1698133167,0
LTE,452,2,6813,175179275,-1,108.4989,11.2627,1089,40,1,1697894072,1698133169,0
LTE,452,2,6813,175179276,-1,108.5215,11.2596,1447,51,1,1697894172,1698133171,0
LTE,452,2,6813,175189004,-1,108.5537,11.2541,1000,18,1,1697894367,1698133171,0
LTE,452,2,6813,175105037,-1,108.5698,11.2513,1000,23,1,1697894436,1698133174,0
GSM,452,5,690,31054,-1,109.2109,12.1578,1000,22,1,1697904029,1698133173,0
GSM,452,5,690,30955,-1,109.2141,12.1565,1000,11,1,1697904029,1698133173,0
GSM,452,4,31283,13883,-1,109.2144,12.1566,1000,5,1,1697904046,1698133172,0
LTE,452,4,37935,202302988,-1,109.2121,12.1572,1000,6,1,1697904057,1698133173,0
LTE,452,2,6813,174234380,-1,108.5802,11.2493,1000,7,1,1697894512,1698133174,0
LTE,452,2,6813,175105057,-1,108.6085,11.2445,2490,58,1,1697894552,1698133179,0
LTE,452,2,6813,174202657,-1,108.5945,11.2463,1000,9,1,1697894582,1698133175,0
LTE,452,4,37933,202376449,-1,109.1863,12.2194,1000,5,1,1697904766,1698133177,0
LTE,452,4,37933,202420738,-1,109.1798,12.2322,1000,4,1,1697904890,1698133178,0
GSM,452,5,690,30863,-1,109.1796,12.2333,1000,10,1,1697904890,1698133178,0
GSM,452,5,690,30862,-1,109.1796,12.2345,1000,2,1,1697904926,1698133178,0
GSM,452,5,690,30796,-1,109.1795,12.2345,1000,1,1,1697904926,1697904926,0
LTE,452,2,6813,175104779,-1,108.6359,11.2504,1252,45,1,1697894753,1698133180,0
LTE,452,2,6813,175106317,-1,108.6504,11.258,1000,19,1,1697894862,1698133181,0
LTE,452,2,6813,175149069,-1,108.657,11.2614,1000,9,1,1697894912,1698133181,0
LTE,452,2,6813,175106335,-1,108.663,11.264,1000,15,1,1697894932,1698133184,0
LTE,452,4,37933,202407537,-1,109.192,12.2388,1000,1,1,1698013175,1698013175,0
GSM,452,4,31283,12820,-1,109.192,12.2387,1000,1,1,1698014922,1698014922,0
GSM,452,4,31283,34917,-1,109.1973,12.2333,1000,10,1,1698025303,1698133252,0
LTE,452,4,37933,202257409,-1,109.1983,12.2311,1000,4,1,1698025328,1698133183,0
LTE,452,2,6813,175149067,-1,108.6788,11.2684,1130,30,1,1697894982,1698133185,0
LTE,452,2,6813,175106316,-1,108.6917,11.2714,1000,2,1,1697895138,1698133185,0
LTE,452,2,6813,175140110,-1,108.6952,11.2726,1000,15,1,1697895142,1698133185,0
LTE,452,2,6813,175140619,-1,108.7018,11.276,1000,20,1,1697895172,1698133186,0
GSM,452,4,31828,52911,-1,108.7152,11.2839,3702,9,1,1697895215,1698133189,0
UMTS,452,2,20572,3783543,414,108.7096,11.2808,1000,8,1,1697895251,1698133188,0
LTE,452,2,6813,175156237,-1,108.7201,11.3001,1338,30,1,1697895312,1698133189,0
LTE,452,2,6813,175105293,-1,108.7393,11.304,2821,37,1,1697895326,1698133193,0
LTE,452,2,6813,175156235,-1,108.7405,11.3013,1000,7,1,1697895503,1698133189,0
LTE,452,2,6813,175105292,-1,108.7445,11.3025,1000,6,1,1697895593,1698133190,0
LTE,452,2,6813,175105291,-1,108.7506,11.3099,1000,7,1,1697895663,1698133193,0
LTE,452,2,6813,175125517,-1,108.7532,11.311,1000,6,1,1697895683,1698133193,0
LTE,452,2,6813,175125516,-1,108.7603,11.3113,1000,10,1,1697895703,1698133193,0
LTE,452,2,6813,174253069,-1,108.7683,11.314,1000,5,1,1697895800,1698133193,0
LTE,452,2,6813,174266380,-1,108.7763,11.3166,1000,3,1,1697895826,1698133193,0
LTE,452,2,6813,174266379,-1,108.7817,11.3179,1000,8,1,1697895863,1698133194,0
LTE,452,2,6813,175123467,-1,108.7876,11.3193,1000,10,1,1697895893,1698133194,0
LTE,452,2,6813,175188493,-1,108.7903,11.32,1000,8,1,1697895913,1698133194,0
LTE,452,2,6813,175188492,-1,108.7994,11.3223,1000,2,1,1697895990,1698133194,0
LTE,452,2,6813,174211597,-1,108.7997,11.323,1000,2,1,1697896013,1698133194,0
LTE,452,2,6813,174211596,-1,108.8122,11.3235,1338,6,1,1697896033,1698133194,0
LTE,452,2,6813,175125773,-1,108.8192,11.3227,1000,14,1,1697896073,1698133197,0
LTE,452,2,6813,175125772,-1,108.8254,11.3223,1000,6,1,1697896113,1698133197,0
LTE,452,2,6813,175140876,-1,108.834,11.3237,1000,1,1,1697896189,1697896189,0
LTE,452,2,6813,175140877,-1,108.836,11.3247,1000,9,1,1697896193,1698133197,0
LTE,452,2,7611,195606540,-1,108.8868,11.3845,1000,5,1,1697897274,1698133203,0
LTE,452,2,7611,195631885,-1,108.8942,11.4391,1000,7,1,1697897593,1698133207,0
LTE,452,2,7611,195632653,-1,108.901,11.4659,1000,16,1,1697897753,1698133208,0
LTE,452,2,7611,195632652,-1,108.9033,11.472,1000,11,1,1697897794,1698133208,0
LTE,452,2,7611,195602445,-1,108.9081,11.4871,1000,8,1,1697897884,1698133211,0
LTE,452,2,7611,195602443,-1,108.9175,11.5091,1000,4,1,1697898023,1698133212,0
LTE,452,2,7611,195612428,-1,108.9181,11.5107,1000,4,1,1697898033,1698133212,0
LTE,452,2,7611,195601932,-1,108.9404,11.533,1000,5,1,1697898253,1698133218,0
GSM,452,4,31484,59344,-1,108.9656,11.5485,1000,2,1,1697898464,1698133220,0
LTE,452,2,7611,194735884,-1,108.97,11.5522,1000,4,1,1697898513,1698133220,0
GSM,452,4,31484,50328,-1,108.9712,11.5534,1000,4,1,1697898523,1698133220,0
LTE,452,2,7614,195611660,-1,109.0314,11.668,1000,8,1,1697899463,1698133224,0
GSM,452,4,31486,54911,-1,109.0529,11.6922,1000,1,1,1697899701,1697899701,0
UMTS,452,2,34718,227517818,378,109.1441,11.9171,1000,1,1,1697901331,1697901331,0
UMTS,452,2,34718,227488217,477,109.1452,11.9171,1000,2,1,1697901336,1698133230,0
UMTS,452,2,34718,227487838,385,109.1471,11.9175,1000,5,1,1697901343,1698133230,0
UMTS,452,2,34718,227517739,369,109.1484,11.9178,1000,1,1,1697901364,1697901364,0
UMTS,452,2,34718,227487197,101,109.1969,12.0602,1000,3,1,1697903120,1698133230,0
UMTS,452,2,34718,227488007,441,109.2094,12.1223,1000,2,1,1697903601,1698133230,0
UMTS,452,2,34718,227497069,63,109.2114,12.1276,1000,5,1,1697903629,1698133231,0
UMTS,452,2,34718,227497068,62,109.2123,12.1308,1000,3,1,1697903674,1698133231,0
UMTS,452,2,34718,227487067,61,109.2212,12.1415,1000,8,1,1697903810,1698133231,0
UMTS,452,2,34718,227497067,61,109.2182,12.1409,1000,18,1,1697903854,1698133263,0
UMTS,452,2,34708,227435923,376,109.2223,12.1436,1000,1,1,1697903864,1697903864,0
GSM,452,2,34705,25772,-1,109.2218,12.1475,1000,9,1,1697903901,1698133231,0
GSM,452,2,34705,26003,-1,109.2218,12.1475,1000,9,1,1697903901,1698133231,0
GSM,452,4,34705,26003,-1,109.2218,12.1475,1000,9,1,1697903901,1698133231,0
GSM,452,2,34705,25802,-1,109.222,12.1488,1000,3,1,1697903930,1698133231,0
GSM,452,4,34705,25682,-1,109.222,12.1488,1000,3,1,1697903930,1698133231,0
GSM,452,4,34705,25802,-1,109.222,12.1488,1000,3,1,1697903930,1698133231,0
